22.4031
0.619552
0.676832
0.776192
0.584704
0.672192
0.87296
0.787456
0.626176
0.584768
0.647616
0.68672
0.701664
0.991232
1.40941
2.03056
3.33446
6.08042
28.1172
42.3448
