18.1385
0.663808
0.647328
0.797568
0.689856
0.690304
0.79056
0.658272
0.766528
0.68336
0.63952
0.706464
0.888544
1.17664
1.57011
2.54621
4.00342
7.39437
22.1323
40.7607
